,size,total_sqft,bath,balcony,price,encoded_loc
6360,3,1640.0,3,3,84.0,240
6361,1,450.0,1,0,16.0,237
6362,3,1305.0,2,2,60.0,37
6363,3,1590.0,3,1,54.0,236
6364,2,1240.0,2,3,45.0,122
6365,2,1200.0,2,2,54.0,240
6366,2,1100.0,2,1,41.16,70
6367,2,1180.0,2,1,128.0,148
6368,2,1115.0,2,1,50.0,203
6369,2,845.0,2,1,33.0,49
6370,3,1310.0,2,2,45.0,59
6371,1,26136.0,1,0,150.0,236
6372,2,959.0,2,1,42.5,240
6373,2,883.0,2,1,37.0,127
6374,2,1050.0,2,2,55.5,192
6375,2,1390.0,2,2,70.21,236
6376,3,1280.0,2,2,69.0,138
6377,3,1614.0,3,2,95.0,236
6378,2,1000.0,2,0,58.0,135
6379,2,1196.0,2,2,57.9,165
6380,3,1220.0,3,2,57.0,203
6381,2,950.0,2,1,31.95,13
6382,2,1141.0,2,1,55.0,240
6383,2,1200.0,2,2,51.0,5
6384,3,1380.0,2,2,55.0,134
6385,2,855.0,2,1,32.0,73
6386,1,645.0,1,1,16.45,58
6387,2,922.0,2,1,36.0,58
6388,2,1200.0,2,2,43.2,240
6389,3,1240.0,2,2,65.0,240
6390,2,1070.0,2,2,42.0,7
6391,2,1293.0,2,2,75.0,240
6392,3,1380.0,2,1,50.0,191
6393,3,1599.0,3,2,80.0,237
6394,2,967.0,2,2,41.1,180
6395,3,1885.0,3,3,90.0,240
6396,2,860.0,2,2,65.5,240
6397,1,1075.0,1,0,19.5,236
6398,2,1050.0,2,1,63.5,203
6399,3,1595.0,3,2,88.0,165
6400,2,1350.0,2,2,102.0,203
6401,2,1204.0,2,2,45.0,95
6402,4,2990.0,4,0,240.0,203
6403,2,1035.0,2,2,49.0,203
6404,2,1000.0,2,1,29.95,110
6405,3,1457.0,3,3,85.0,203
6406,2,1194.0,2,2,47.0,93
6407,2,1100.0,2,1,66.0,36
6408,3,1655.0,3,3,120.0,234
6409,3,1691.2,3,1,115.0,131
6410,2,1215.0,2,1,46.1,196
6411,2,1155.0,2,0,50.125,131
6412,3,1639.0,3,2,129.0,100
6413,3,1685.0,3,1,135.0,203
6414,2,1100.0,2,3,38.0,103
6415,3,2122.0,3,2,125.0,165
6416,2,1050.0,2,2,47.0,228
6417,2,1230.0,2,2,45.0,139
6418,3,1240.0,3,2,60.0,5
6419,3,1252.0,2,3,65.0,78
6420,3,1374.0,2,2,88.0,240
6421,1,500.0,1,1,30.0,8
6422,3,1355.0,3,2,83.87,95
6423,2,1040.0,2,3,45.0,29
6424,2,1350.0,2,2,68.0,203
6425,3,2400.0,3,0,135.0,98
6426,3,1560.0,3,1,90.0,93
6427,2,1151.0,2,1,43.16,16
6428,3,1360.0,2,2,47.59,225
6429,2,1250.0,2,2,60.0,240
6430,3,1110.0,2,2,29.97,58
6431,2,1015.0,2,2,50.0,99
6432,3,1351.0,2,2,78.0,121
6433,2,960.0,2,2,50.0,237
6434,2,1110.0,2,2,52.0,240
6435,3,1680.0,3,2,72.0,191
6436,3,2400.0,3,1,180.0,21
6437,3,1350.0,3,2,48.6,240
6438,2,1254.0,2,2,47.0,102
6439,3,1255.0,3,2,115.0,93
6440,2,1051.0,2,3,61.0,56
6441,2,1099.0,2,2,65.0,225
6442,3,2650.0,4,3,199.0,95
6443,4,2000.0,2,1,160.0,240
6444,2,1541.0,2,2,130.0,239
6445,3,1200.0,3,2,70.0,203
6446,2,1125.0,2,2,45.0,234
6447,3,1650.0,3,2,85.0,233
6448,1,834.0,1,1,62.0,240
6449,3,1320.0,3,2,60.0,84
6450,3,1500.0,3,2,74.0,171
6451,4,4400.0,5,2,500.0,234
6452,1,600.0,1,0,52.0,240
6453,2,1180.0,2,2,70.0,234
6454,2,1010.0,2,1,50.0,121
6455,2,1070.0,2,1,38.0,59
6456,3,1580.0,3,3,105.0,63
6457,3,2000.0,3,0,165.0,86
6458,3,1920.0,3,2,130.0,111
6459,3,1200.0,2,1,76.0,200
6460,2,1040.0,2,2,45.0,125
6461,3,1430.0,2,2,90.0,108
6462,3,1215.0,2,2,52.85,225
6463,1,650.0,1,1,70.0,74
6464,3,1564.0,3,1,105.0,218
6465,3,800.0,2,1,52.0,240
6466,2,750.0,2,0,58.0,103
6467,2,1200.0,2,2,60.0,134
6468,2,1128.0,2,1,48.79,193
6469,2,1200.0,2,2,44.4,42
6470,4,2000.0,4,1,135.0,240
6471,3,2750.0,3,0,260.0,240
6472,3,1650.0,3,3,105.0,236
6473,2,1200.0,2,2,55.0,236
6474,6,900.0,5,0,100.0,240
6475,2,985.0,2,2,42.0,140
6476,3,1475.0,2,2,63.0,196
6477,3,1157.0,2,1,53.99,203
6478,2,900.0,2,3,35.0,240
6479,4,2500.0,3,2,120.0,85
6480,2,1030.0,2,1,60.0,81
6481,2,1000.0,2,1,46.0,240
6482,4,3800.0,3,3,325.0,203
6483,4,4260.0,4,2,333.0,134
6484,5,1950.0,6,3,175.0,54
6485,3,1570.0,2,2,65.94,151
6486,2,1283.0,2,2,68.0,130
6487,3,875.0,2,2,40.0,78
6488,2,1200.0,2,2,52.0,240
6489,3,2400.0,2,3,180.0,147
6490,3,1250.0,2,2,68.75,136
6491,2,990.0,2,2,37.62,236
6492,2,1199.0,2,1,85.0,186
6493,2,1280.0,2,2,90.0,240
6494,2,1190.0,2,1,55.0,240
6495,2,1100.0,2,2,60.0,235
6496,3,2075.0,3,1,175.0,240
6497,2,1133.0,2,1,55.0,94
6498,4,2400.0,3,3,140.0,211
6499,2,1280.0,2,2,69.0,234
6500,3,1250.0,3,2,65.0,101
6501,3,1565.0,2,2,49.3,42
6502,3,1900.0,3,0,65.0,240
6503,2,1080.0,2,2,45.0,169
6504,1,600.0,1,0,47.0,40
6505,3,1335.0,2,1,87.0,91
6506,2,1246.0,2,1,67.3,233
6507,3,3496.5,2,0,237.5,113
6508,3,1385.0,3,1,55.0,203
6509,3,1578.0,3,1,73.9,240
6510,2,1140.0,2,2,46.0,92
6511,3,1700.0,3,1,79.9,203
6512,4,1050.0,4,0,90.0,240
6513,2,1120.0,2,1,70.0,229
6514,1,435.0,1,1,22.0,77
6515,2,1116.0,2,1,51.89,159
6516,3,1480.0,3,2,95.0,183
6517,2,1000.0,2,2,50.0,103
6518,2,1145.0,2,2,46.0,92
6519,2,800.0,1,1,32.0,51
6520,2,1265.0,2,1,83.0,218
6521,3,1700.0,3,0,88.2,68
6522,2,1475.0,2,1,70.0,240
6523,2,1265.0,2,2,55.0,24
6524,2,1200.0,2,0,58.0,16
6525,3,2180.0,3,2,210.0,1
6526,2,1080.0,2,3,50.0,54
6527,3,2023.0,4,2,130.0,234
6528,2,2400.0,2,3,125.0,240
6529,3,1545.0,2,2,66.0,120
6530,3,1804.0,3,2,166.0,125
6531,3,1350.0,2,0,58.0,6
6532,2,1108.0,2,1,74.23,100
6533,3,1730.0,3,2,115.0,165
6534,3,1427.0,2,3,70.0,240
6535,2,935.0,2,1,35.53,236
6536,2,1073.0,2,2,31.77,204
6537,2,960.0,2,3,37.0,17
6538,3,2215.0,4,2,150.0,219
6539,2,1125.0,2,1,32.49,78
6540,2,1230.0,2,3,55.0,54
6541,2,1438.0,2,0,89.0,160
6542,2,1080.0,2,2,75.0,7
6543,3,1200.0,3,0,125.0,96
6544,2,1200.0,1,1,103.0,165
6545,3,1590.0,3,2,58.0,225
6546,3,1350.0,3,2,68.0,240
6547,3,1400.0,2,2,48.0,193
6548,3,1560.0,2,3,72.0,122
6549,4,1810.0,3,2,57.0,162
6550,3,2274.24,4,1,160.0,240
6551,3,1484.0,3,1,74.18,213
6552,3,1455.0,2,2,55.0,240
6553,3,2280.0,4,2,184.0,218
6554,3,2079.0,3,3,220.0,80
6555,2,1351.0,2,2,74.0,45
6556,3,1223.0,2,2,42.81,131
6557,3,1430.0,2,1,61.0,119
6558,4,3589.0,5,0,400.0,234
6559,3,1310.0,2,2,37.83,78
6560,2,984.0,2,1,55.0,203
6561,3,1770.0,3,3,100.0,115
6562,5,1350.0,5,1,120.0,197
6563,2,1447.0,2,1,75.97,46
6564,2,1140.0,2,1,60.0,166
6565,2,1170.0,2,3,34.0,50
6566,2,1160.0,2,2,46.39,189
6567,2,1296.0,2,1,89.0,131
6568,3,1570.0,3,2,80.0,240
6569,3,1495.0,2,2,65.0,240
6570,3,1530.0,2,2,67.0,100
6571,3,1800.0,3,1,70.0,88
6572,2,1088.0,2,2,48.0,43
6573,3,1533.0,3,1,98.18,104
6574,2,1100.0,2,1,68.0,192
6575,3,1540.0,3,3,90.0,220
6576,2,1244.0,3,0,48.0,95
6577,2,1040.0,2,1,68.59,104
6578,6,1034.0,6,2,101.0,240
6579,2,1260.0,2,1,39.69,42
6580,2,1180.0,2,1,41.3,225
6581,2,1245.0,2,2,100.0,219
6582,3,1350.0,3,0,75.0,240
6583,3,1464.0,3,2,56.0,240
6584,1,470.0,2,1,10.0,240
6585,2,920.0,2,2,60.0,230
6586,6,2300.0,7,0,160.0,240
6587,2,1124.0,2,1,30.35,202
6588,4,2095.0,3,1,109.0,237
6589,2,1100.0,2,1,71.42,42
6590,2,1019.0,2,1,58.0,230
6591,3,1756.0,3,2,128.0,94
6592,3,1280.0,3,1,50.0,51
6593,4,1200.0,3,2,125.0,138
6594,3,1700.0,3,2,150.0,112
6595,3,2134.0,4,2,118.0,234
6596,2,1369.1,2,1,98.0,104
6597,3,2515.0,4,3,155.0,240
6598,3,2215.0,4,2,154.0,219
6599,3,1440.0,3,2,72.0,240
6600,3,1186.0,2,2,55.33,99
6601,3,1350.0,2,2,47.24,225
6602,3,1800.0,3,2,140.0,95
6603,3,1600.0,3,3,79.0,151
6604,2,1000.0,2,1,35.0,81
6605,3,1305.0,2,1,59.0,31
6606,3,1740.0,3,1,150.0,48
6607,2,900.0,2,1,90.0,164
6608,2,1567.0,3,0,140.0,44
6609,3,1082.0,2,1,45.5,127
6610,2,1050.0,2,1,80.0,174
6611,2,1200.0,2,1,56.0,240
6612,3,3500.0,4,2,185.0,41
6613,2,1220.0,2,2,52.0,67
6614,3,1970.0,3,2,164.0,48
6615,4,2130.0,4,0,120.0,130
6616,3,1749.0,3,2,120.0,94
6617,2,1260.0,2,1,108.0,214
6618,2,1170.0,2,2,120.0,6
6619,3,1670.0,3,2,75.0,240
6620,3,2264.0,3,2,168.0,99
6621,2,1100.0,2,2,55.0,41
6622,2,674.0,1,1,19.9,58
6623,2,1125.0,2,2,65.0,79
6624,2,1125.0,2,2,44.5,176
6625,2,700.0,2,1,29.0,240
6626,3,1300.0,2,1,75.0,25
6627,3,1600.0,3,2,83.0,113
6628,3,1052.0,2,1,60.0,159
6629,2,1130.0,2,2,36.0,69
6630,3,2200.0,3,3,220.0,24
6631,3,1500.0,2,1,63.0,77
6632,3,1350.0,3,1,47.25,183
6633,3,1230.0,2,2,52.0,85
6634,3,1520.0,2,2,85.0,93
6635,1,525.0,1,1,26.25,131
6636,2,1040.0,2,1,61.0,104
6637,3,1300.0,2,1,67.0,240
6638,4,2690.0,4,3,201.0,182
6639,1,780.0,1,1,70.0,74
6640,2,1140.0,2,1,51.2,186
6641,3,1225.0,3,1,33.08,58
6642,1,646.0,1,0,25.84,177
6643,3,1600.0,3,1,150.0,65
6644,3,1890.0,4,3,125.0,121
6645,2,1050.0,2,1,34.0,121
6646,6,1200.0,4,2,100.0,240
6647,3,1458.0,2,2,62.0,234
6648,5,1200.0,6,0,86.0,240
6649,3,1970.0,3,2,160.0,86
6650,3,1808.0,4,0,80.0,234
6651,2,1007.0,2,1,67.0,28
6652,2,1105.0,2,1,50.0,73
6653,3,1700.0,3,3,150.0,157
6654,2,1170.0,2,3,50.0,193
6655,2,1080.0,2,3,45.0,58
6656,3,1150.0,2,1,62.0,123
6657,2,1200.0,2,1,57.9,197
6658,2,1200.0,2,1,54.0,240
6659,3,1656.0,3,2,75.0,152
6660,2,1040.0,2,2,50.0,119
6661,2,1085.0,2,2,33.7,107
6662,3,1215.0,2,2,49.75,240
6663,4,2150.0,4,2,115.0,173
6664,4,1100.0,4,1,120.0,100
6665,2,1210.0,2,1,77.0,186
6666,2,1050.0,2,1,55.0,240
6667,3,1920.0,3,2,150.0,111
6668,3,1250.0,2,1,50.0,225
6669,2,947.55,2,1,80.0,171
6670,2,1421.0,2,1,90.0,163
6671,3,1425.0,2,2,74.31,183
6672,2,1162.0,2,1,58.0,55
6673,1,905.0,1,1,60.0,234
6674,2,914.0,2,1,32.0,203
6675,2,1258.0,2,0,58.0,240
6676,4,3500.0,4,1,289.0,103
6677,3,1537.0,2,3,70.0,234
6678,3,1230.0,2,2,53.51,62
6679,3,2250.0,3,1,200.0,164
6680,4,2000.0,4,1,69.0,107
6681,4,3200.0,3,2,250.0,112
6682,2,950.0,2,0,32.0,19
6683,4,4000.0,4,0,200.0,165
6684,3,1282.0,2,1,48.72,236
6685,2,1304.0,2,0,111.0,31
6686,3,2100.0,3,2,200.0,7
6687,3,1220.0,2,2,49.0,114
6688,3,1636.0,3,2,85.0,55
6689,3,1415.0,3,1,65.0,7
6690,3,1728.0,3,2,125.0,86
6691,3,1680.0,3,3,125.0,7
6692,2,1235.0,2,1,140.0,240
6693,4,3990.0,4,1,260.0,236
6694,2,1495.0,2,2,83.0,134
6695,3,2501.0,3,3,138.0,239
6696,1,381.0,1,0,28.0,131
6697,3,2002.0,3,2,120.0,99
6698,3,3200.0,3,0,260.0,240
6699,2,1200.0,2,2,70.0,35
6700,3,1942.0,3,0,90.0,51
6701,3,1522.5,2,0,60.75,79
6702,3,1450.0,3,2,90.0,240
6703,2,1039.0,2,1,50.0,77
6704,2,1210.0,2,1,80.0,183
6705,2,995.0,1,1,24.88,22
6706,3,1620.0,3,2,90.0,236
6707,3,3408.0,3,3,260.0,96
6708,2,1314.0,2,3,55.0,165
6709,2,945.0,2,1,33.0,49
6710,3,1374.0,3,2,72.0,180
6711,3,1603.0,3,3,113.0,131
6712,3,1230.0,2,2,52.0,139
6713,1,670.0,1,1,50.0,38
6714,4,1864.0,3,2,105.0,203
6715,3,2500.0,3,2,100.0,104
6716,3,1625.0,2,2,54.0,193
6717,2,1186.0,2,3,55.0,234
6718,2,770.0,1,1,39.9,77
6719,2,1085.0,2,1,45.0,226
6720,3,1893.0,3,2,115.0,240
6721,4,600.0,3,2,65.0,240
6722,3,1496.0,2,3,78.0,154
6723,3,1305.0,3,1,33.28,58
6724,3,1550.0,2,2,82.0,79
6725,3,1200.0,2,1,58.17,165
6726,3,1494.0,2,2,94.55,27
6727,2,1286.0,2,2,69.0,78
6728,3,1860.0,3,2,95.0,95
6729,2,1243.0,2,2,45.0,93
6730,2,1200.0,2,2,75.0,54
6731,2,1044.0,2,2,32.0,202
6732,2,1040.0,2,1,41.59,7
6733,2,1125.0,2,2,36.94,8
6734,3,1278.0,2,2,59.0,214
6735,6,2400.0,6,0,98.0,240
6736,2,1250.0,2,1,43.0,240
6737,5,2400.0,6,3,125.0,230
6738,2,1210.0,2,2,75.0,157
6739,4,1200.0,3,2,110.0,8
6740,3,1157.0,2,1,57.84,203
6741,2,1185.0,2,1,51.15,193
6742,3,1450.0,3,3,100.0,125
6743,3,1859.0,3,2,121.0,183
6744,2,900.0,1,1,25.0,22
6745,3,1305.0,3,1,60.0,197
6746,3,1200.0,2,2,100.0,240
6747,1,784.0,1,0,35.285,218
6748,2,5000.0,2,0,400.0,134
6749,2,1150.0,2,0,36.8,203
6750,3,1806.0,3,3,85.0,234
6751,2,1027.0,2,2,42.0,151
6752,2,1002.0,2,1,40.08,225
6753,3,1220.0,2,1,36.21,78
6754,2,1109.0,2,1,35.22,234
6755,2,1002.0,2,1,40.08,225
6756,2,1308.0,2,1,89.04,178
6757,2,1232.0,2,1,69.6,99
6758,2,1027.0,2,2,44.0,93
6759,2,1250.0,2,2,65.0,126
6760,4,960.0,4,2,80.0,119
6761,2,1255.0,2,1,53.87,193
6762,3,1434.0,3,3,84.0,12
6763,2,925.0,2,2,30.0,73
6764,3,1858.0,3,1,123.0,114
6765,2,1205.0,2,1,70.0,240
6766,3,1500.0,3,2,90.0,240
6767,2,1020.0,2,2,48.95,171
6768,2,965.0,2,1,56.0,218
6769,6,1200.0,4,2,90.0,240
6770,2,1636.0,2,2,82.89,40
6771,3,1724.0,3,1,125.0,154
6772,2,1216.0,2,1,67.0,234
6773,1,654.0,1,1,36.25,236
6774,2,1190.0,2,2,41.0,240
6775,3,1636.0,3,2,92.0,55
6776,2,1195.0,2,2,73.0,99
6777,3,2400.0,3,3,251.0,176
6778,2,1250.0,2,1,67.0,240
6779,3,1452.0,3,0,90.0,234
6780,3,1546.0,3,1,95.0,218
6781,2,2260.0,3,1,80.0,240
6782,4,2700.0,3,2,90.0,240
6783,4,3000.0,3,2,150.0,113
6784,1,375.0,1,0,26.0,240
6785,2,1007.0,2,1,66.0,28
6786,2,1020.0,2,3,47.0,99
6787,2,800.0,3,1,59.5,240
6788,5,1200.0,3,2,95.0,240
6789,2,1125.0,2,3,55.0,165
6790,3,909.0,2,1,43.0,240
6791,4,2850.0,5,0,240.0,234
6792,2,1400.0,2,3,85.0,240
6793,2,1152.0,2,2,61.0,121
6794,2,958.0,2,1,34.49,214
6795,2,1150.0,2,2,55.0,234
6796,2,1310.0,2,2,85.0,43
6797,3,1590.0,2,2,126.0,107
6798,3,1645.0,3,2,110.0,86
6799,3,1800.0,2,2,100.0,240
6800,3,1795.0,3,2,150.0,218
6801,2,1100.0,2,3,35.0,8
6802,1,777.0,1,0,38.535,218
6803,2,925.0,2,2,70.0,240
6804,3,1542.14,3,3,120.0,38
6805,3,1430.0,2,2,54.0,218
6806,2,1020.0,2,2,55.0,50
6807,4,750.0,2,1,42.0,240
6808,2,1140.0,2,1,32.92,78
6809,3,967.0,2,1,45.0,18
6810,4,2470.0,4,2,203.0,95
6811,2,850.0,1,0,35.5,240
6812,2,1100.0,2,2,32.0,240
6813,3,1697.0,3,2,110.0,218
6814,2,1250.0,2,2,47.0,226
6815,2,1120.0,2,2,50.0,85
6816,4,1200.0,4,0,95.0,173
6817,5,5100.0,6,3,375.0,99
6818,2,1200.0,2,1,52.0,95
6819,2,1100.0,2,1,44.0,7
6820,3,1417.0,2,2,76.0,69
6821,3,1492.0,3,1,88.0,218
6822,3,1498.0,3,3,79.15,68
6823,4,3500.0,2,1,350.0,240
6824,2,1010.0,2,1,48.27,154
6825,2,1255.0,2,2,53.5,98
6826,2,1050.0,2,1,35.0,59
6827,3,1847.0,3,2,125.0,97
6828,2,1200.0,2,2,55.0,240
6829,2,982.0,2,2,37.28,43
6830,3,2144.6,4,2,145.0,97
6831,2,750.0,2,1,36.5,139
6832,2,919.0,2,2,35.0,77
6833,2,1087.0,2,1,54.3,55
6834,3,1480.0,3,2,74.0,240
6835,2,1180.0,2,2,52.0,222
6836,3,1221.0,3,2,65.0,117
6837,2,1194.0,2,2,46.0,93
6838,3,2072.0,3,2,122.0,218
6839,3,1600.0,3,2,69.0,234
6840,3,2200.0,3,2,98.0,199
6841,2,1253.0,2,2,81.5,124
6842,2,1061.0,2,1,54.92,99
6843,3,1950.0,3,2,115.0,165
6844,2,1250.0,2,2,68.0,165
6845,3,1585.0,2,3,80.0,99
6846,3,1452.0,3,3,60.98,131
6847,2,1015.0,2,2,37.0,129
6848,2,1125.0,2,2,56.8,165
6849,2,1116.0,2,2,40.0,78
6850,1,400.0,1,0,35.0,240
6851,4,4000.0,4,2,325.0,134
6852,4,3900.0,4,2,410.0,95
6853,2,1300.0,2,2,100.0,183
6854,2,1419.0,2,1,60.42,193
6855,3,1310.0,2,1,55.0,240
6856,3,2072.0,4,2,152.0,219
6857,2,1240.0,2,1,58.58,122
6858,3,1565.0,3,2,98.91,57
6859,3,1820.0,3,2,89.0,55
6860,3,2500.0,3,1,88.0,87
6861,5,3657.0,5,0,310.0,119
6862,2,1245.0,2,1,62.0,104
6863,3,1315.0,3,1,65.0,81
6864,3,1410.0,2,2,73.0,138
6865,2,1375.0,2,1,60.0,67
6866,2,1299.0,2,2,95.0,183
6867,2,993.0,2,3,45.5,240
6868,2,1200.0,3,0,45.0,52
6869,4,2400.0,5,3,180.0,240
6870,3,1255.0,2,1,95.0,95
6871,3,1655.0,3,2,131.0,100
6872,4,2830.0,5,3,190.0,234
6873,1,6000.0,1,1,276.0,240
6874,2,550.0,1,1,15.0,77
6875,1,825.0,2,1,40.0,240
6876,3,1634.0,3,1,111.0,42
6877,2,1222.0,2,2,80.0,34
6878,3,1500.0,3,2,63.0,85
6879,3,1890.0,4,2,100.0,12
6880,2,850.0,1,1,39.5,108
6881,2,1295.0,2,3,78.5,234
6882,2,1320.0,2,1,100.0,203
6883,4,3000.0,3,3,170.0,3
6884,2,1197.0,2,1,82.0,94
6885,3,1320.0,2,3,60.0,240
6886,5,1180.0,5,2,98.5,47
6887,1,840.0,1,1,57.6,234
6888,1,640.0,1,0,19.83,234
6889,3,1693.0,3,1,71.38,193
6890,2,1000.0,2,1,62.0,145
6891,2,1305.0,2,1,70.0,26
6892,1,450.0,1,1,18.0,142
6893,1,705.0,1,1,57.0,56
6894,5,4800.0,5,2,150.0,223
6895,4,5000.0,4,3,425.0,87
6896,3,1991.0,3,2,104.0,234
6897,3,1779.0,3,2,90.0,40
6898,2,870.0,2,2,38.0,34
6899,3,1595.0,3,2,120.0,218
6900,1,525.0,1,1,26.0,131
6901,3,2000.0,4,2,138.0,111
6902,3,1614.0,3,2,93.0,236
6903,2,1200.0,2,3,40.0,85
6904,3,1150.0,3,3,46.0,78
6905,3,1610.0,3,2,80.48,213
6906,2,1190.0,2,2,41.0,234
6907,2,1050.0,2,2,50.0,240
6908,4,4800.0,5,2,420.0,240
6909,3,1460.0,2,1,97.0,7
6910,1,600.0,1,0,33.0,240
6911,3,1569.0,3,0,70.0,240
6912,3,2600.0,3,2,147.0,240
6913,1,645.0,1,0,42.5,79
6914,2,800.0,2,1,80.0,168
6915,2,1350.0,2,1,90.0,165
6916,3,1410.0,2,2,45.12,240
6917,2,1109.0,2,1,35.47,234
6918,1,800.0,1,0,72.0,240
6919,2,1215.0,2,1,68.0,37
6920,3,2273.0,4,2,192.0,190
6921,2,1255.0,2,2,52.76,227
6922,2,1020.0,2,1,49.0,240
6923,3,1225.0,2,2,82.0,240
6924,2,1120.0,2,1,60.0,210
6925,3,1225.0,2,1,69.0,134
6926,4,5200.0,5,3,242.0,234
6927,3,1984.0,4,1,145.0,203
6928,3,2425.0,3,1,197.0,183
6929,3,1200.0,3,1,56.12,110
6930,2,1127.0,2,1,45.0,51
6931,3,1655.0,3,2,97.0,234
6932,1,500.0,1,1,14.0,17
6933,3,1200.0,3,1,68.38,226
6934,2,1000.0,2,2,43.0,122
6935,2,1225.0,2,2,47.88,56
6936,2,1350.0,2,2,45.0,103
6937,2,1175.0,2,3,49.0,199
6938,1,655.0,1,2,27.0,240
6939,3,1311.0,2,1,84.86,104
6940,2,1000.0,2,1,38.5,56
6941,2,1196.0,2,1,96.0,240
6942,3,1050.0,2,1,59.0,131
6943,3,1275.0,2,2,52.0,211
6944,2,927.0,2,1,50.0,240
6945,3,1520.0,2,3,61.0,226
6946,2,1333.0,2,1,104.0,95
6947,1,600.0,1,0,18.0,240
6948,3,1326.0,2,1,34.8,11
6949,3,1773.5,2,0,85.125,203
6950,2,1370.0,2,2,125.0,148
6951,2,1100.0,2,2,85.0,148
6952,3,1650.0,3,3,100.0,93
6953,3,1917.0,3,2,132.0,134
6954,3,780.0,3,0,75.0,240
6955,2,950.0,2,1,58.11,47
6956,2,1175.0,2,1,48.72,240
6957,2,1089.0,2,1,43.55,8
6958,3,1804.0,3,2,175.0,125
6959,2,1257.0,2,1,68.5,100
6960,1,650.0,1,2,19.87,202
6961,3,1850.0,3,2,150.0,234
6962,4,2800.0,4,1,200.0,240
6963,2,945.0,2,0,40.0,229
6964,2,1161.0,2,1,63.85,148
6965,3,1630.0,3,2,51.35,32
6966,3,1310.0,2,2,60.0,115
6967,2,750.0,2,1,28.0,240
6968,3,1200.0,3,1,67.77,234
6969,2,1000.0,2,1,45.0,240
6970,4,4000.0,4,2,225.0,183
6971,2,1315.0,2,2,70.0,176
6972,3,1370.0,2,2,90.0,199
6973,2,1465.0,3,3,90.0,43
6974,3,20000.0,3,0,175.0,113
6975,2,1128.0,2,1,64.0,77
6976,3,1250.0,2,2,70.0,184
6977,3,1645.0,3,2,117.0,95
6978,3,1284.0,2,2,75.0,101
6979,3,2600.0,3,2,199.0,95
6980,3,1820.0,3,2,150.0,144
6981,3,1580.0,3,1,73.0,93
6982,3,2650.0,3,2,125.0,12
6983,2,1215.0,2,1,68.0,37
6984,2,1075.0,2,1,40.0,225
6985,3,1400.0,2,3,78.0,191
6986,3,1400.0,2,1,55.0,214
6987,2,845.0,2,1,30.0,49
6988,4,2600.0,4,3,40.0,97
6989,2,800.0,2,1,85.0,240
6990,2,1199.0,2,1,85.0,186
6991,2,1175.0,2,2,43.48,88
6992,3,2400.0,3,0,270.0,199
6993,3,1767.0,3,2,109.0,43
6994,4,1800.0,3,1,90.0,203
6995,3,1856.0,3,2,135.0,217
6996,3,1613.0,3,0,150.0,194
6997,2,1290.0,2,0,90.0,234
6998,2,1375.0,2,1,78.0,134
6999,2,985.0,2,2,57.0,240
7000,2,1099.0,2,1,37.5,210
7001,1,605.0,1,0,13.31,77
7002,2,1200.0,2,1,53.0,165
7003,2,1000.0,2,1,45.0,108
7004,3,1159.0,2,3,38.0,77
7005,5,3692.0,5,0,340.0,203
7006,3,1540.0,2,2,78.0,25
7007,3,1503.0,2,2,93.0,240
7008,3,1850.0,4,2,120.0,14
7009,3,1580.0,3,1,60.0,225
7010,2,1190.0,2,2,39.25,168
7011,2,1200.0,2,1,61.0,240
7012,2,850.0,1,1,19.9,114
7013,3,2500.0,2,1,60.0,240
7014,3,1200.0,3,1,56.12,110
7015,3,1500.0,2,2,52.0,240
7016,3,1880.0,3,3,120.0,218
7017,2,1150.0,2,2,45.0,184
7018,4,4408.0,4,2,344.0,134
7019,2,924.0,2,2,35.11,43
7020,5,7800.0,6,0,385.0,203
7021,3,1962.0,3,2,175.0,133
7022,3,1765.0,3,2,77.27,240
7023,2,1174.0,2,1,29.35,22
7024,3,1894.0,3,1,115.0,37
7025,3,1760.0,3,2,142.0,206
7026,3,1768.0,3,3,95.0,240
7027,3,1790.0,3,0,97.0,150
7028,2,1200.0,2,1,45.0,234
7029,4,2540.0,4,0,160.0,139
7030,2,1137.0,2,1,53.4,160
7031,4,3181.0,2,0,229.0,114
7032,3,1568.0,2,2,100.0,171
7033,4,4920.0,4,0,393.5,68
7034,2,1308.0,2,1,60.0,10
7035,3,1200.0,2,1,41.0,49
7036,1,800.0,1,2,32.0,240
7037,1,530.0,1,1,13.5,77
7038,3,873.0,2,1,40.0,49
7039,2,958.0,2,1,33.53,214
7040,3,2072.0,4,2,160.0,219
7041,3,2273.0,3,3,159.0,217
7042,1,760.0,1,2,50.0,218
7043,2,1090.0,2,2,43.5,75
7044,3,2072.0,4,2,155.0,219
7045,3,2666.0,3,1,230.0,43
7046,3,1550.0,2,1,89.0,203
7047,2,1251.0,2,1,50.0,196
7048,2,1070.0,2,1,53.0,77
7049,2,1200.0,2,2,45.0,125
7050,3,1435.0,2,2,60.0,56
7051,3,1400.0,2,3,45.0,51
7052,4,2330.0,3,2,94.71,118
7053,2,1200.0,2,3,60.0,218
7054,2,1000.0,2,2,40.0,186
7055,3,1655.0,2,2,62.89,37
7056,1,600.0,1,1,35.0,240
7057,2,1175.0,2,1,50.0,79
7058,2,1155.0,2,2,40.43,225
7059,3,1200.0,3,2,98.0,159
7060,2,1149.0,2,2,65.0,55
7061,3,1745.0,2,0,98.485,114
7062,2,1010.0,2,2,55.0,240
